longitude,latitude,vs_mean,vs_std,strain_azimuth,earthquake_occurred
53.80000000000005,35.20000000000001,3.442659714285714,0.2814290322894238,110.44,0
53.900000000000055,35.20000000000001,3.4435172,0.2799102380633064,110.44,0
54.00000000000006,35.20000000000001,3.4455733333333334,0.2798823868289663,110.44,0
54.10000000000006,35.20000000000001,3.499064840223564,0.0,110.44,0
49.9,35.30000000000001,3.513232666666667,0.2644457025494421,97.7,0
50.0,35.30000000000001,3.5128288333333337,0.2658662132053999,20.84,0
50.1,35.30000000000001,3.51247,0.2671965717468721,20.84,0
50.2,35.30000000000001,3.5112504444444443,0.2710804236669702,20.84,0
50.3,35.30000000000001,3.508771555555556,0.2725707263418692,20.84,0
50.400000000000006,35.30000000000001,3.504868444444444,0.2716122744965686,20.84,0
50.50000000000001,35.30000000000001,3.502988111111111,0.2707343016581288,112.99,0
50.60000000000001,35.30000000000001,3.5046973333333336,0.2709115054720044,112.99,0
50.70000000000001,35.30000000000001,3.5088644444444443,0.2713340090218328,112.99,0
50.80000000000001,35.30000000000001,3.5129078888888894,0.2700352063191446,112.99,0
50.90000000000001,35.30000000000001,3.514493238095238,0.2667951263234098,112.99,0
51.000000000000014,35.30000000000001,3.516634952380952,0.2634321855876332,112.99,0
51.100000000000016,35.30000000000001,3.518362,0.261019705827464,112.99,0
51.20000000000002,35.30000000000001,3.5201303333333334,0.2606870058068712,112.99,0
51.30000000000002,35.30000000000001,3.521824111111111,0.2619743450634056,9.7,0
51.40000000000002,35.30000000000001,3.5238564444444447,0.2652568096260159,9.7,0
51.50000000000002,35.30000000000001,3.5255877142857144,0.2696229399263398,9.7,0
51.60000000000002,35.30000000000001,3.5287346666666664,0.2784574124036373,9.7,0
51.70000000000002,35.30000000000001,3.532755904761905,0.2906284948347376,9.7,0
51.800000000000026,35.30000000000001,3.5367879047619044,0.3044910856426417,9.7,1
51.90000000000003,35.30000000000001,3.5398518095238094,0.3176024670478681,9.7,1
52.00000000000003,35.30000000000001,3.5415566666666667,0.32818717812832,9.7,1
52.10000000000003,35.30000000000001,3.5425194285714285,0.3367291087539477,9.7,1
52.20000000000003,35.30000000000001,3.543142571428571,0.3446060600629144,9.7,1
52.30000000000003,35.30000000000001,3.5424882857142856,0.3517939666242261,119.85,1
52.400000000000034,35.30000000000001,3.5392268571428573,0.3567385670579068,114.32,1
52.50000000000004,35.30000000000001,3.532999904761905,0.3583659065589038,114.32,1
52.60000000000004,35.30000000000001,3.524435714285714,0.3566502759607955,114.32,0
52.70000000000004,35.30000000000001,3.514787523809524,0.3521794007616582,114.32,0
52.80000000000004,35.30000000000001,3.5051699047619045,0.3460357960028685,114.32,0
52.90000000000004,35.30000000000001,3.4961361904761907,0.3394909388542204,114.32,0
53.00000000000004,35.30000000000001,3.487419333333333,0.3329112097715358,114.32,0
53.10000000000005,35.30000000000001,3.476840476190476,0.3243886572656244,114.32,0
53.200000000000045,35.30000000000001,3.463963619047619,0.3126532051375627,114.32,0
53.30000000000005,35.30000000000001,3.451685809523809,0.2998552680088855,114.32,0
53.40000000000005,35.30000000000001,3.4440743809523813,0.2905680750777395,114.32,0
53.50000000000005,35.30000000000001,3.4403362857142854,0.2852330079014111,110.44,0
53.60000000000005,35.30000000000001,3.438454476190476,0.2824120751569143,110.44,0
53.70000000000005,35.30000000000001,3.438394761904762,0.2808348447570805,110.44,0
53.80000000000005,35.30000000000001,3.4407890476190475,0.2798508418318955,110.44,0
53.900000000000055,35.30000000000001,3.4430422666666667,0.2792871584756116,110.44,0
54.00000000000006,35.30000000000001,3.445288666666667,0.2795949968778997,110.44,0
54.10000000000006,35.30000000000001,3.499064840223564,0.0,110.44,0
49.9,35.40000000000001,3.5096146666666663,0.2717551805811748,13.85,0
50.0,35.40000000000001,3.5088165000000004,0.2712817523529417,13.85,0
50.1,35.40000000000001,3.508224333333333,0.2716626785965808,13.85,0
50.2,35.40000000000001,3.5061006666666668,0.2726695195990078,20.84,0
50.3,35.40000000000001,3.503389111111112,0.2721751994426477,20.84,0
50.400000000000006,35.40000000000001,3.500644111111112,0.2707537110668935,20.84,0
50.50000000000001,35.40000000000001,3.500806222222222,0.2702258931554348,112.99,0
50.60000000000001,35.40000000000001,3.5040454444444444,0.2701964955310187,112.99,0
50.70000000000001,35.40000000000001,3.508293555555556,0.2692861917813799,112.99,0
50.80000000000001,35.40000000000001,3.5103621904761906,0.2666200054228303,112.99,0
50.90000000000001,35.40000000000001,3.5128225714285715,0.2628748463394613,112.99,0
51.000000000000014,35.40000000000001,3.5149049523809524,0.2596030722713874,112.99,0
51.100000000000016,35.40000000000001,3.517569142857143,0.2585621877212296,112.99,0
51.20000000000002,35.40000000000001,3.5196818095238096,0.2590897674003272,32.07,0
51.30000000000002,35.40000000000001,3.521184444444444,0.2607000053595377,9.7,0
51.40000000000002,35.40000000000001,3.522998777777778,0.2644870806012198,9.7,0
51.50000000000002,35.40000000000001,3.526102777777778,0.2711611379600192,9.7,0
51.60000000000002,35.40000000000001,3.529094761904762,0.2792688848561531,9.7,0
51.70000000000002,35.40000000000001,3.5327957142857143,0.2905139796375335,9.7,1
51.800000000000026,35.40000000000001,3.535910285714285,0.3025385945786782,9.7,1
51.90000000000003,35.40000000000001,3.537889238095238,0.3139375349822396,9.7,1
52.00000000000003,35.40000000000001,3.538666571428572,0.3235548087388201,9.7,1
52.10000000000003,35.40000000000001,3.538668285714286,0.3314034218030331,9.7,1
52.20000000000003,35.40000000000001,3.5379102857142857,0.3381174868279806,9.7,1
52.30000000000003,35.40000000000001,3.535286095238096,0.3434044356751433,9.7,1
52.400000000000034,35.40000000000001,3.529911238095238,0.3461627326986954,26.01,1
52.50000000000004,35.40000000000001,3.5223560952380955,0.3462341476529203,114.32,1
52.60000000000004,35.40000000000001,3.5134128571428573,0.3440114835531276,114.32,0
52.70000000000004,35.40000000000001,3.503666095238095,0.3396017181514137,114.32,0
52.80000000000004,35.40000000000001,3.4938903809523807,0.3335048174651984,114.32,0
52.90000000000004,35.40000000000001,3.4845822857142856,0.3266709523454837,114.32,0
53.00000000000004,35.40000000000001,3.475489714285714,0.3195832602582419,114.32,0
53.10000000000005,35.40000000000001,3.464659047619048,0.3108063081118278,114.32,0
53.200000000000045,35.40000000000001,3.4518230476190475,0.2994196790403288,114.32,0
53.30000000000005,35.40000000000001,3.440097809523809,0.2879313419858476,114.32,0
53.40000000000005,35.40000000000001,3.433480952380952,0.2802992788070625,114.32,0
53.50000000000005,35.40000000000001,3.4309710476190483,0.276583526808896,110.44,0
53.60000000000005,35.40000000000001,3.430960952380953,0.2754011615960149,110.44,0
53.70000000000005,35.40000000000001,3.433108666666667,0.2754285588161957,110.44,0
53.80000000000005,35.40000000000001,3.4375041904761905,0.2760291764216203,110.44,0
53.900000000000055,35.40000000000001,3.4409732,0.2766550859775091,110.44,0
54.00000000000006,35.40000000000001,3.442909666666667,0.2766905839937303,110.44,0
54.10000000000006,35.40000000000001,3.499064840223564,0.0,110.44,0
49.9,35.500000000000014,3.5049726666666667,0.278368395976891,13.85,0
50.0,35.500000000000014,3.504708666666667,0.2767533628183664,13.85,0
50.1,35.500000000000014,3.503767714285714,0.2764372484167351,13.85,0
50.2,35.500000000000014,3.502299888888889,0.2761544790839339,13.85,0
50.3,35.500000000000014,3.5005152222222224,0.2750697751129828,13.85,0
50.400000000000006,35.500000000000014,3.499814444444444,0.273906600175725,13.85,0
50.50000000000001,35.500000000000014,3.501880333333333,0.2735636110694089,120.74,1
50.60000000000001,35.500000000000014,3.505632888888889,0.2729265249405354,120.74,1
50.70000000000001,35.500000000000014,3.509193111111111,0.2709255133202497,120.74,0
50.80000000000001,35.500000000000014,3.5112564761904763,0.2682159992444124,120.74,0
50.90000000000001,35.500000000000014,3.513061523809524,0.2640580136115734,120.74,0
51.000000000000014,35.500000000000014,3.5155044761904763,0.2611246155232877,32.07,0
51.100000000000016,35.500000000000014,3.518540476190476,0.2602916973914949,32.07,0
51.20000000000002,35.500000000000014,3.520686571428572,0.2608328051104566,32.07,0
51.30000000000002,35.500000000000014,3.522465619047619,0.2630702694746334,32.07,0
51.40000000000002,35.500000000000014,3.524780571428572,0.2675993524390395,9.7,1
51.50000000000002,35.500000000000014,3.5273104444444447,0.2737611311562492,9.7,1
51.60000000000002,35.500000000000014,3.5297961904761905,0.2810657486541241,9.7,1
51.70000000000002,35.500000000000014,3.531655047619048,0.2900153064535682,9.7,0
51.800000000000026,35.500000000000014,3.5327008571428573,0.299448368702865,9.7,1
51.90000000000003,35.500000000000014,3.5333101904761905,0.3089163851023624,9.7,1
52.00000000000003,35.500000000000014,3.5334566666666665,0.3175063591210428,9.7,1
52.10000000000003,35.500000000000014,3.5327941904761904,0.3243294040630705,9.7,0
52.20000000000003,35.500000000000014,3.5306668571428568,0.3293125109715563,9.7,1
52.30000000000003,35.500000000000014,3.526192285714286,0.3323542478592388,26.01,1
52.400000000000034,35.500000000000014,3.5193577142857144,0.3333450608490886,26.01,1
52.50000000000004,35.500000000000014,3.5112790476190474,0.3327332620565414,26.01,1
52.60000000000004,35.500000000000014,3.502425428571428,0.3306676700240004,26.01,1
52.70000000000004,35.500000000000014,3.492819047619048,0.3267717825390147,121.35,1
52.80000000000004,35.500000000000014,3.482962857142857,0.3210482082824945,121.35,0
52.90000000000004,35.500000000000014,3.473416761904762,0.3141913952594676,121.35,0
53.00000000000004,35.500000000000014,3.4641652380952377,0.3068493653619973,121.35,0
53.10000000000005,35.500000000000014,3.453592857142857,0.2980041619667465,121.35,0
53.200000000000045,35.500000000000014,3.4414988571428573,0.2872304355502986,121.35,0
53.30000000000005,35.500000000000014,3.430784476190476,0.2771016038788353,121.35,0
53.40000000000005,35.500000000000014,3.42476819047619,0.270821966956238,121.35,0
53.50000000000005,35.500000000000014,3.423109047619048,0.2682505828853845,113.8,0
53.60000000000005,35.500000000000014,3.424689809523809,0.2680280279671154,113.8,0
53.70000000000005,35.500000000000014,3.428787047619048,0.2692180265840229,113.8,0
53.80000000000005,35.500000000000014,3.4347347619047617,0.2712690580411176,113.8,0
53.900000000000055,35.500000000000014,3.4388744,0.2729227466130267,113.8,0
54.00000000000006,35.500000000000014,3.4411303333333336,0.2733380875036555,113.8,0
54.10000000000006,35.500000000000014,3.499064840223564,0.0,113.8,0
49.9,35.600000000000016,3.5023526666666664,0.2822181127793902,13.85,0
50.0,35.600000000000016,3.5033291666666675,0.2816009077009558,13.85,0
50.1,35.600000000000016,3.502989333333333,0.2812934245862762,13.85,0
50.2,35.600000000000016,3.5022103333333336,0.2807317175825363,13.85,0
50.3,35.600000000000016,3.5014207777777777,0.2796266513398716,13.85,0
50.400000000000006,35.600000000000016,3.501962555555556,0.2786432362582716,13.85,0
50.50000000000001,35.600000000000016,3.5044998888888887,0.2780893617828743,120.74,1
50.60000000000001,35.600000000000016,3.5080022222222227,0.2771740967042583,120.74,1
50.70000000000001,35.600000000000016,3.5109494444444445,0.2750122597929016,120.74,1
50.80000000000001,35.600000000000016,3.5128537142857144,0.2723322422558193,120.74,0
50.90000000000001,35.600000000000016,3.515700095238095,0.2690357313049155,120.74,0
51.000000000000014,35.600000000000016,3.519067523809524,0.2666970981768283,32.07,0
51.100000000000016,35.600000000000016,3.5223573333333333,0.265793130508455,32.07,0
51.20000000000002,35.600000000000016,3.524784380952381,0.2662898287790934,32.07,0
51.30000000000002,35.600000000000016,3.526362095238095,0.2684146119351122,32.07,0
51.40000000000002,35.600000000000016,3.527793714285714,0.2725683830352001,32.07,1
51.50000000000002,35.600000000000016,3.529328285714286,0.2783353096613928,9.7,1
51.60000000000002,35.600000000000016,3.5301467619047617,0.2849617625813178,9.7,1
51.70000000000002,35.600000000000016,3.52984575,0.29130772404855,9.7,0
51.800000000000026,35.600000000000016,3.527866095238095,0.2967144738986679,9.7,0
51.90000000000003,35.600000000000016,3.5270280952380952,0.3038895467228621,9.7,0
52.00000000000003,35.600000000000016,3.526237333333334,0.310722481042947,9.7,0
52.10000000000003,35.600000000000016,3.524301809523809,0.3158041605238255,9.7,0
52.20000000000003,35.600000000000016,3.520540476190476,0.3187060358432199,26.01,0
52.30000000000003,35.600000000000016,3.514939333333333,0.3198182859383239,26.01,1
52.400000000000034,35.600000000000016,3.5081790476190475,0.3199115007494586,26.01,1
52.50000000000004,35.600000000000016,3.50082,0.3193105766287692,26.01,1
52.60000000000004,35.600000000000016,3.492672,0.3176630133705838,26.01,1
52.70000000000004,35.600000000000016,3.4835205714285715,0.3145274105818115,121.35,1
52.80000000000004,35.600000000000016,3.473999047619048,0.3097541238994019,121.35,0
52.90000000000004,35.600000000000016,3.464817619047619,0.3036905896566337,121.35,0
53.00000000000004,35.600000000000016,3.456164,0.2969852284046505,121.35,0
53.10000000000005,35.600000000000016,3.446613809523809,0.2888123119346458,121.35,0
53.200000000000045,35.600000000000016,3.4355425714285714,0.2788298266126218,121.35,0
53.30000000000005,35.600000000000016,3.425619619047619,0.2696076416825388,121.35,0
53.40000000000005,35.600000000000016,3.4196628571428573,0.2640631482514544,121.35,0
53.50000000000005,35.600000000000016,3.4186235238095235,0.2621973433373367,121.35,0
53.60000000000005,35.600000000000016,3.421397142857143,0.2623709789447013,113.8,0
53.70000000000005,35.600000000000016,3.426885523809524,0.264118076549688,113.8,0
53.80000000000005,35.600000000000016,3.4337669523809526,0.2671618082112043,113.8,0
53.900000000000055,35.600000000000016,3.4381372,0.2694674167583517,113.8,0
54.00000000000006,35.600000000000016,3.441057666666667,0.2707245652108138,113.8,0
54.10000000000006,35.600000000000016,3.499064840223564,0.0,113.8,0
49.9,35.70000000000002,3.505602666666667,0.2870489072625541,13.85,0
50.0,35.70000000000002,3.506362166666666,0.2862702062217722,13.85,0
50.1,35.70000000000002,3.5062544761904766,0.2858003749177203,13.85,0
50.2,35.70000000000002,3.505251222222222,0.2847976625943306,13.85,0
50.3,35.70000000000002,3.504574666666666,0.2836640676058972,13.85,0
50.400000000000006,35.70000000000002,3.505712222222222,0.2832695747429187,120.74,0
50.50000000000001,35.70000000000002,3.507717222222222,0.2826627482281303,120.74,1
50.60000000000001,35.70000000000002,3.5102116666666667,0.2814250196750639,120.74,1
50.70000000000001,35.70000000000002,3.5132334444444444,0.2794491478477595,120.74,0
50.80000000000001,35.70000000000002,3.516222857142857,0.277335565193314,120.74,0
50.90000000000001,35.70000000000002,3.5205994285714284,0.274797721254959,120.74,0
51.000000000000014,35.70000000000002,3.524774857142857,0.2728312518899625,32.07,0
51.100000000000016,35.70000000000002,3.527963047619048,0.2717195878819723,32.07,0
51.20000000000002,35.70000000000002,3.529701619047619,0.2716573307059112,32.07,0
51.30000000000002,35.70000000000002,3.53062619047619,0.2735305398218201,32.07,0
51.40000000000002,35.70000000000002,3.530853523809524,0.2773284628606347,32.07,1
51.50000000000002,35.70000000000002,3.530084380952381,0.2818977066425708,32.07,1
51.60000000000002,35.70000000000002,3.5283624761904764,0.2867043107011232,123.49,1
51.70000000000002,35.70000000000002,3.525654095238095,0.2915823975383854,123.49,0
51.800000000000026,35.70000000000002,3.5229664166666663,0.2959754947205184,123.49,0
51.90000000000003,35.70000000000002,3.519791619047619,0.2996266225681862,123.49,1
52.00000000000003,35.70000000000002,3.5173780952380955,0.3041948093515182,123.49,1
52.10000000000003,35.70000000000002,3.513630761904762,0.3071540481282844,123.49,1
52.20000000000003,35.70000000000002,3.5085098095238094,0.3081297954400135,26.01,1
52.30000000000003,35.70000000000002,3.502875333333334,0.3080378254030816,26.01,1
52.400000000000034,35.70000000000002,3.4972453333333338,0.3078186999396542,26.01,1
52.50000000000004,35.70000000000002,3.491181238095238,0.3072568220251919,26.01,1
52.60000000000004,35.70000000000002,3.4840610476190474,0.3058998797821933,26.01,1
52.70000000000004,35.70000000000002,3.47569,0.3035820255222791,121.35,1
52.80000000000004,35.70000000000002,3.466967428571429,0.3000728097950887,121.35,0
52.90000000000004,35.70000000000002,3.4587265714285715,0.2952576773966037,121.35,0
53.00000000000004,35.70000000000002,3.451456857142857,0.2897951179154255,121.35,0
53.10000000000005,35.70000000000002,3.4437132380952384,0.2829348859226439,121.35,0
53.200000000000045,35.70000000000002,3.4340981904761905,0.2740520169160412,121.35,0
53.30000000000005,35.70000000000002,3.424836,0.2656015068439,121.35,0
53.40000000000005,35.70000000000002,3.418834761904762,0.260486793286773,121.35,0
53.50000000000005,35.70000000000002,3.4179961904761904,0.2589264165999864,121.35,0
53.60000000000005,35.70000000000002,3.421306476190476,0.2591586952415748,113.8,0
53.70000000000005,35.70000000000002,3.427291142857144,0.2608727414895382,113.8,0
53.80000000000005,35.70000000000002,3.434227142857143,0.2641316900013027,113.8,0
53.900000000000055,35.70000000000002,3.4384164,0.2666842668687083,113.8,0
54.00000000000006,35.70000000000002,3.441436333333333,0.2682090693148999,113.8,0
54.10000000000006,35.70000000000002,3.499064840223564,0.0,113.8,0
49.9,35.80000000000002,3.511527333333333,0.2914218531548327,13.85,0
50.0,35.80000000000002,3.5110506666666668,0.2899246482029682,13.85,0
50.1,35.80000000000002,3.510108380952381,0.2889225243841646,13.85,0
50.2,35.80000000000002,3.5091946666666667,0.287914517838546,13.85,0
50.3,35.80000000000002,3.5081035555555555,0.286906364032946,13.85,0
50.400000000000006,35.80000000000002,3.5091975555555552,0.2872223591153299,120.74,0
50.50000000000001,35.80000000000002,3.5111508888888885,0.2871128418763047,120.74,0
50.60000000000001,35.80000000000002,3.513735666666667,0.2858168058420984,120.74,0
50.70000000000001,35.80000000000002,3.516932666666667,0.2841953937017119,120.74,0
50.80000000000001,35.80000000000002,3.5219307619047617,0.281692103575462,120.74,0
50.90000000000001,35.80000000000002,3.5274341904761903,0.2792709353159779,120.74,0
51.000000000000014,35.80000000000002,3.531792095238095,0.2773721232588032,32.07,0
51.100000000000016,35.80000000000002,3.534227142857143,0.2760164567917204,32.07,0
51.20000000000002,35.80000000000002,3.534681523809524,0.2755978078447109,32.07,0
51.30000000000002,35.80000000000002,3.533723142857143,0.2769828657164624,32.07,0
51.40000000000002,35.80000000000002,3.530938761904762,0.2797073888663905,32.07,1
51.50000000000002,35.80000000000002,3.527660571428572,0.2833795252256562,32.07,1
51.60000000000002,35.80000000000002,3.5237778095238093,0.2869534074856878,123.49,1
51.70000000000002,35.80000000000002,3.5198094285714285,0.2906189515526813,123.49,0
51.800000000000026,35.80000000000002,3.5160021666666665,0.2936535597257226,123.49,1
51.90000000000003,35.80000000000002,3.5128150000000007,0.297560708687256,123.49,1
52.00000000000003,35.80000000000002,3.509025916666667,0.300453495412764,123.49,1
52.10000000000003,35.80000000000002,3.502938095238095,0.3003293736468514,123.49,1
52.20000000000003,35.80000000000002,3.4976899047619048,0.3003378304277916,26.01,1
52.30000000000003,35.80000000000002,3.4929407619047623,0.300037675002278,26.01,1
52.400000000000034,35.80000000000002,3.488502857142857,0.2997559508627392,26.01,1
52.50000000000004,35.80000000000002,3.483520285714286,0.2991054605453406,26.01,0
52.60000000000004,35.80000000000002,3.4774128571428573,0.2978920805035261,26.01,0
52.70000000000004,35.80000000000002,3.470093714285714,0.296076682860962,121.35,0
52.80000000000004,35.80000000000002,3.462428571428571,0.2933680111636662,121.35,0
52.90000000000004,35.80000000000002,3.4554693333333333,0.2894478940457585,121.35,0
53.00000000000004,35.80000000000002,3.4498889523809524,0.2849422027120822,121.35,0
53.10000000000005,35.80000000000002,3.444336666666666,0.2793970054463135,121.35,0
53.200000000000045,35.80000000000002,3.4368393333333334,0.271963975221775,121.35,0
53.30000000000005,35.80000000000002,3.4286448571428565,0.2645731658230311,121.35,0
53.40000000000005,35.80000000000002,3.422836476190476,0.2598887923660524,121.35,0
53.50000000000005,35.80000000000002,3.421631142857143,0.2582235502031748,121.35,0
53.60000000000005,35.80000000000002,3.424572095238095,0.2582802656547399,113.8,0
53.70000000000005,35.80000000000002,3.429889238095238,0.2596556639496892,113.8,0
53.80000000000005,35.80000000000002,3.435655619047619,0.2624487861463865,113.8,0
53.900000000000055,35.80000000000002,3.439151333333333,0.2648463015338086,113.8,0
54.00000000000006,35.80000000000002,3.441335,0.2662405742046895,113.8,0
54.10000000000006,35.80000000000002,3.499064840223564,0.0,113.8,0
49.9,35.90000000000002,3.514688666666667,0.2932075327361899,13.85,0
50.0,35.90000000000002,3.513327166666666,0.291773854635836,13.85,0
50.1,35.90000000000002,3.512329809523809,0.2909338696802632,13.85,0
50.2,35.90000000000002,3.510155,0.2893169589649323,13.85,0
50.3,35.90000000000002,3.508989222222222,0.2886446962118476,13.85,0
50.400000000000006,35.90000000000002,3.5108746666666666,0.289794375650043,120.74,0
50.50000000000001,35.90000000000002,3.5138944444444444,0.2902455642685264,120.74,1
50.60000000000001,35.90000000000002,3.517876555555556,0.2889357546538284,120.74,1
50.70000000000001,35.90000000000002,3.522366095238095,0.287117732754938,120.74,1
50.80000000000001,35.90000000000002,3.528302761904762,0.2842454020075458,120.74,0
50.90000000000001,35.90000000000002,3.534316,0.2820111945178153,120.74,0
51.000000000000014,35.90000000000002,3.538586761904762,0.2805780986861519,32.07,0
51.100000000000016,35.90000000000002,3.5396339047619048,0.2791934941938683,32.07,0
51.20000000000002,35.90000000000002,3.537824476190476,0.2783964792138493,32.07,0
51.30000000000002,35.90000000000002,3.53384,0.2789069428403274,32.07,1
51.40000000000002,35.90000000000002,3.528106095238096,0.2804840438545437,32.07,1
51.50000000000002,35.90000000000002,3.521863809523809,0.2825522671048718,32.07,1
51.60000000000002,35.90000000000002,3.516569047619048,0.2853662474773125,123.49,1
51.70000000000002,35.90000000000002,3.511972857142857,0.2886808675596199,123.49,0
51.800000000000026,35.90000000000002,3.507823142857143,0.2920688688710449,123.49,1
51.90000000000003,35.90000000000002,3.503211666666667,0.2941102284619842,123.49,1
52.00000000000003,35.90000000000002,3.49872275,0.2956788662847082,123.49,1
52.10000000000003,35.90000000000002,3.49401325,0.2961453506698588,123.49,1
52.20000000000003,35.90000000000002,3.489788083333333,0.2963627472337737,26.01,1
52.30000000000003,35.90000000000002,3.4856041904761903,0.2961643113783069,26.01,1
52.400000000000034,35.90000000000002,3.482097238095238,0.2961794923508695,26.01,0
52.50000000000004,35.90000000000002,3.4779793333333333,0.2955809890184841,26.01,0
52.60000000000004,35.90000000000002,3.4728661904761906,0.2943997064842933,26.01,0
52.70000000000004,35.90000000000002,3.466746952380953,0.2925913451353118,121.35,0
52.80000000000004,35.90000000000002,3.4602534285714284,0.2899563758856442,121.35,0
52.90000000000004,35.90000000000002,3.454910952380952,0.2865540786725231,121.35,0
53.00000000000004,35.90000000000002,3.451018761904762,0.2826151178263714,121.35,0
53.10000000000005,35.90000000000002,3.4475201904761907,0.2780179109865495,121.35,0
53.200000000000045,35.90000000000002,3.442266857142857,0.2720505676699131,121.35,0
53.30000000000005,35.90000000000002,3.435548952380952,0.2658574485317226,121.35,0
53.40000000000005,35.90000000000002,3.430195047619048,0.2616030838388963,121.35,0
53.50000000000005,35.90000000000002,3.428405238095238,0.2595605405761909,17.83,0
53.60000000000005,35.90000000000002,3.430345047619048,0.2592161715318873,113.8,0
53.70000000000005,35.90000000000002,3.4341261904761904,0.260149874215058,113.8,0
53.80000000000005,35.90000000000002,3.437852952380952,0.2622628948245659,113.8,0
53.900000000000055,35.90000000000002,3.4401702666666667,0.2642506203772381,113.8,0
54.00000000000006,35.90000000000002,3.441262,0.2655993569596721,113.8,0
54.10000000000006,35.90000000000002,3.499064840223564,0.0,113.8,0
49.9,36.00000000000002,3.5139633333333338,0.2939420925066765,13.85,0
50.0,36.00000000000002,3.5128666666666666,0.2922624635022142,13.85,0
50.1,36.00000000000002,3.5118138666666665,0.2912507306632289,13.85,0
50.2,36.00000000000002,3.509925866666668,0.2899459275084819,13.85,0
50.3,36.00000000000002,3.509217166666667,0.2895580553204726,13.85,1
50.400000000000006,36.00000000000002,3.5111981666666665,0.2907823606790981,120.74,1
50.50000000000001,36.00000000000002,3.5150840000000003,0.2915321538101334,120.74,1
50.60000000000001,36.00000000000002,3.5201445,0.2902553384043154,120.74,1
50.70000000000001,36.00000000000002,3.5249884,0.2883924852340863,120.74,1
50.80000000000001,36.00000000000002,3.5314610666666666,0.285346005979349,120.74,1
50.90000000000001,36.00000000000002,3.5377601333333333,0.2832614939637913,120.74,1
51.000000000000014,36.00000000000002,3.5417416,0.2818950855462249,32.07,1
51.100000000000016,36.00000000000002,3.5428493333333337,0.2810439751845588,32.07,1
51.20000000000002,36.00000000000002,3.5400405333333334,0.2803992638481855,32.07,1
51.30000000000002,36.00000000000002,3.5339508,0.2803057077890474,32.07,1
51.40000000000002,36.00000000000002,3.5258374666666668,0.2804879505613905,32.07,1
51.50000000000002,36.00000000000002,3.5182666666666664,0.281420653188325,32.07,0
51.60000000000002,36.00000000000002,3.5122665333333334,0.2837279757189792,123.49,0
51.70000000000002,36.00000000000002,3.5072412,0.2870686265297497,123.49,0
51.800000000000026,36.00000000000002,3.502561866666667,0.290386741913299,123.49,1
51.90000000000003,36.00000000000002,3.4980336,0.2927053129993556,123.49,1
52.00000000000003,36.00000000000002,3.493516533333334,0.2936900911837651,123.49,1
52.10000000000003,36.00000000000002,3.489370933333334,0.2941011755338562,123.49,1
52.20000000000003,36.00000000000002,3.485937733333333,0.2947423302782834,26.01,1
52.30000000000003,36.00000000000002,3.482842133333333,0.2953471295849247,26.01,1
52.400000000000034,36.00000000000002,3.479486,0.2953524659614893,26.01,1
52.50000000000004,36.00000000000002,3.475824,0.2949013866879075,26.01,0
52.60000000000004,36.00000000000002,3.4711803333333333,0.2937415308136789,26.01,0
52.70000000000004,36.00000000000002,3.4655309999999995,0.291819658855415,121.35,0
52.80000000000004,36.00000000000002,3.4597043333333333,0.2891215767194892,121.35,0
52.90000000000004,36.00000000000002,3.455003,0.2858451063058423,121.35,0
53.00000000000004,36.00000000000002,3.451969333333333,0.2821323162383191,121.35,0
53.10000000000005,36.00000000000002,3.4494781666666663,0.2779065702286759,121.35,0
53.200000000000045,36.00000000000002,3.445241,0.272557668619944,121.35,0
53.30000000000005,36.00000000000002,3.4391861666666665,0.2668463265538758,121.35,0
53.40000000000005,36.00000000000002,3.4339776666666664,0.2627339189906826,17.83,0
53.50000000000005,36.00000000000002,3.431821333333333,0.2604775593208337,17.83,0
53.60000000000005,36.00000000000002,3.433367833333333,0.2599817797943038,17.83,0
53.70000000000005,36.00000000000002,3.4364000000000003,0.2607077706349565,113.8,0
53.80000000000005,36.00000000000002,3.439034,0.262524638692322,113.8,0
53.900000000000055,36.00000000000002,3.4407762222222225,0.2645103249721587,113.8,0
54.00000000000006,36.00000000000002,3.441364,0.2660927179278459,113.8,0
54.10000000000006,36.00000000000002,3.499064840223564,0.0,113.8,0
49.9,36.10000000000002,3.499064840223564,0.0,102.56,0
50.0,36.10000000000002,3.5139633333333338,0.2939420925066765,13.85,0
50.1,36.10000000000002,3.5119556666666663,0.2922752070510681,13.85,0
50.2,36.10000000000002,3.5086439999999994,0.2902602819913056,13.85,0
50.3,36.10000000000002,3.5079420000000003,0.2898333965606326,120.74,1
50.400000000000006,36.10000000000002,3.5107776666666664,0.2911710637450609,120.74,1
50.50000000000001,36.10000000000002,3.515703333333333,0.2920166413951917,120.74,1
50.60000000000001,36.10000000000002,3.5218746666666667,0.2907302737334141,120.74,1
50.70000000000001,36.10000000000002,3.5291646666666665,0.2880835197172244,120.74,1
50.80000000000001,36.10000000000002,3.5352640000000006,0.2848055733643532,120.74,1
50.90000000000001,36.10000000000002,3.5412966666666663,0.2834967719768484,120.74,1
51.000000000000014,36.10000000000002,3.5454003333333337,0.283547824294414,32.07,1
51.100000000000016,36.10000000000002,3.5437646666666667,0.282439858134611,32.07,1
51.20000000000002,36.10000000000002,3.5381136666666664,0.281498762622055,32.07,1
51.30000000000002,36.10000000000002,3.529690333333333,0.2807484683511094,32.07,1
