longitude,latitude,vs_mean,vs_std,strain_azimuth,earthquake_occurred,susceptibility,dynamic_rate
50.60000000000001,34.900000000000006,3.5218831666666666,0.2896040964623691,112.99,0,0.09310317,0.16907975594396718
50.70000000000001,34.900000000000006,3.5234528333333333,0.2915851298309577,112.99,0,0.00011607243,0.19042439010310247
50.80000000000001,34.900000000000006,3.524003833333333,0.2909916705953947,112.99,0,0.00012290348,0.2266637875095433
50.90000000000001,34.900000000000006,3.524059,0.2888691117534179,112.99,0,0.0037348613,0.2687538349707208
51.000000000000014,34.900000000000006,3.5250630666666667,0.2880051302366894,112.99,0,0.063642584,0.3294107130927334
51.100000000000016,34.900000000000006,3.526098,0.2860743443174091,112.99,0,0.005885503,0.4017609950160316
51.20000000000002,34.900000000000006,3.5271446666666666,0.2861003910015799,112.99,0,0.009890413,0.5195018621555116
51.30000000000002,34.900000000000006,3.5267298095238098,0.2844575231817935,119.85,1,0.93563306,0.8047214029506249
51.40000000000002,34.900000000000006,3.525977619047619,0.284973476537525,119.85,1,0.9524319,1.0781452726461058
51.50000000000002,34.900000000000006,3.523969428571429,0.2862126818725674,119.85,1,0.9378446,1.4525205293463146
51.60000000000002,34.900000000000006,3.520661047619048,0.2872297999774541,119.85,0,0.009110339,2.066784385035998
51.70000000000002,34.900000000000006,3.517071238095238,0.2882746309870588,119.85,0,0.027629713,3.30722914295918
51.800000000000026,34.900000000000006,3.5152469523809526,0.2909410983719483,119.85,0,0.091104604,5.105197031461321
51.90000000000003,34.900000000000006,3.516644476190476,0.29706466412877,119.85,1,0.44804755,6.526440029231116
52.00000000000003,34.900000000000006,3.5207322857142858,0.3067396881362066,119.85,1,0.9513914,6.11520323694076
52.10000000000003,34.900000000000006,3.525778380952381,0.3180630802099007,119.85,1,0.2942183,4.654814313795391
52.20000000000003,34.900000000000006,3.5306553333333333,0.3289470041941213,119.85,1,0.9599981,3.799414302071026
52.30000000000003,34.900000000000006,3.535179142857143,0.3388209744533001,119.85,0,0.39883283,3.38834663647305
52.400000000000034,34.900000000000006,3.5389703809523807,0.3474936847521943,114.32,0,0.0719994,3.3179893366003603
52.50000000000004,34.900000000000006,3.540584761904762,0.3538227341256725,114.32,0,0.12640867,3.3831388843894397
52.60000000000004,34.900000000000006,3.538326666666667,0.3564786493316223,114.32,0,0.046110697,3.3811866280905516
52.70000000000004,34.900000000000006,3.5321149523809523,0.3555055615927843,114.32,0,0.016627753,3.2485412230348016
52.80000000000004,34.900000000000006,3.5236021904761903,0.3525707018927383,114.32,0,0.045615412,2.976720693258684
52.90000000000004,34.900000000000006,3.514653523809524,0.3493227387630703,114.32,0,0.011353929,2.5997045043760587
53.00000000000004,34.900000000000006,3.50602180952381,0.3456616530778953,114.32,0,0.013575859,2.1923292538146235
